id,amount,side,instrument,from,to,open,close,pl
1378,431,Buy,GLE.PA,2016-10-31T23:00:00Z,2016-11-01T23:00:00Z,31.565498,30.817266,-322.487992
1379,342,Buy,BNP.PA,2016-11-02T23:00:00Z,2016-11-06T23:00:00Z,46.805885,47.732735,316.982700
1380,430,Sell,GLE.PA,2016-11-02T23:00:00Z,2016-11-06T23:00:00Z,32.516563,33.192680,-290.730310
1381,319,Buy,BNP.PA,2016-11-09T23:00:00Z,2016-11-21T23:00:00Z,50.349724,50.676849,104.352875
1382,384,Sell,GLE.PA,2016-11-09T23:00:00Z,2016-11-21T23:00:00Z,36.244209,36.555214,-119.425920
1383,333,Buy,BNP.PA,2016-11-27T23:00:00Z,2016-11-30T23:00:00Z,48.614151,50.794975,726.214392
1384,391,Sell,GLE.PA,2016-11-27T23:00:00Z,2016-11-30T23:00:00Z,35.225529,36.933842,-667.950383
1385,297,Buy,BNP.PA,2016-12-06T23:00:00Z,2016-12-14T23:00:00Z,54.029858,56.065292,604.523898
1386,344,Sell,GLE.PA,2016-12-06T23:00:00Z,2016-12-14T23:00:00Z,40.445126,42.820538,-817.141728
1387,285,Buy,BNP.PA,2017-01-02T23:00:00Z,2017-01-03T23:00:00Z,56.265198,57.064835,227.896545
1388,318,Sell,GLE.PA,2017-01-02T23:00:00Z,2017-01-03T23:00:00Z,43.870770,43.483131,123.269202
1389,287,Sell,BNP.PA,2017-01-04T23:00:00Z,2017-01-09T23:00:00Z,56.537804,55.292919,357.281995
1390,323,Buy,GLE.PA,2017-01-04T23:00:00Z,2017-01-09T23:00:00Z,42.459942,41.819885,-206.738411
1391,286,Buy,BNP.PA,2017-01-25T23:00:00Z,2017-01-30T23:00:00Z,56.010769,53.775429,-639.307240
1392,325,Sell,GLE.PA,2017-01-25T23:00:00Z,2017-01-30T23:00:00Z,42.861103,40.796703,670.930000
1393,294,Sell,BNP.PA,2017-01-31T23:00:00Z,2017-02-06T23:00:00Z,55.093010,51.930817,929.684742
1394,331,Buy,GLE.PA,2017-01-31T23:00:00Z,2017-02-06T23:00:00Z,41.490849,39.336296,-713.157043
1395,312,Buy,BNP.PA,2017-02-08T23:00:00Z,2017-02-09T23:00:00Z,51.512825,50.613239,-280.670832
1396,352,Sell,GLE.PA,2017-02-08T23:00:00Z,2017-02-09T23:00:00Z,39.403908,38.209442,420.452032
1397,298,Buy,BNP.PA,2017-03-02T23:00:00Z,2017-03-05T23:00:00Z,53.893562,53.339268,-165.179612
1398,334,Sell,GLE.PA,2017-03-02T23:00:00Z,2017-03-05T23:00:00Z,41.585506,40.751629,278.514918
1399,292,Sell,BNP.PA,2017-03-08T23:00:00Z,2017-03-12T23:00:00Z,55.238400,55.592781,-103.479252
1400,327,Buy,GLE.PA,2017-03-08T23:00:00Z,2017-03-12T23:00:00Z,42.148933,42.955765,263.834064
1401,295,Buy,BNP.PA,2017-03-13T23:00:00Z,2017-03-14T23:00:00Z,54.384239,54.602325,64.335370
1402,329,Sell,GLE.PA,2017-03-13T23:00:00Z,2017-03-14T23:00:00Z,42.320213,42.333733,-4.448080
1403,293,Sell,BNP.PA,2017-03-15T23:00:00Z,2017-03-16T23:00:00Z,55.147526,54.774971,109.158615
1404,325,Buy,GLE.PA,2017-03-15T23:00:00Z,2017-03-16T23:00:00Z,42.477970,42.468960,-2.928250
1405,296,Sell,BNP.PA,2017-03-21T23:00:00Z,2017-03-23T23:00:00Z,54.784058,54.938534,-45.724896
1406,326,Buy,GLE.PA,2017-03-21T23:00:00Z,2017-03-23T23:00:00Z,42.157948,42.653763,161.635690
1407,288,Sell,BNP.PA,2017-03-27T22:00:00Z,2017-04-04T22:00:00Z,56.265198,54.611408,476.291520
1408,320,Buy,GLE.PA,2017-03-27T22:00:00Z,2017-04-04T22:00:00Z,42.888149,41.152790,-555.314880
1409,307,Sell,BNP.PA,2017-04-12T22:00:00Z,2017-04-17T22:00:00Z,52.975796,52.085293,273.384421
1410,349,Buy,GLE.PA,2017-04-12T22:00:00Z,2017-04-17T22:00:00Z,39.219109,38.777374,-154.165515
1411,304,Buy,BNP.PA,2017-04-18T22:00:00Z,2017-04-19T22:00:00Z,53.012142,55.111183,638.108464
1412,348,Sell,GLE.PA,2017-04-18T22:00:00Z,2017-04-19T22:00:00Z,39.895222,41.013062,-389.008320
1413,287,Sell,BNP.PA,2017-04-20T22:00:00Z,2017-04-23T22:00:00Z,56.337894,60.572327,-1215.282271
1414,330,Buy,GLE.PA,2017-04-20T22:00:00Z,2017-04-23T22:00:00Z,41.725235,45.840511,1358.041080
1415,266,Buy,BNP.PA,2017-04-25T22:00:00Z,2017-05-01T22:00:00Z,59.790863,59.763603,-7.251160
1416,308,Sell,GLE.PA,2017-04-25T22:00:00Z,2017-05-01T22:00:00Z,45.615143,45.524994,27.765892
1417,262,Sell,BNP.PA,2017-05-04T22:00:00Z,2017-05-11T22:00:00Z,61.680904,60.481453,314.256162
1418,295,Buy,GLE.PA,2017-05-04T22:00:00Z,2017-05-11T22:00:00Z,46.769043,44.799297,-581.075070
1419,272,Buy,BNP.PA,2017-05-17T22:00:00Z,2017-05-21T22:00:00Z,58.482372,59.481911,271.874608
1420,319,Sell,GLE.PA,2017-05-17T22:00:00Z,2017-05-21T22:00:00Z,43.996975,44.673092,-215.681323
1421,267,Sell,BNP.PA,2017-05-25T22:00:00Z,2017-05-28T22:00:00Z,60.326984,60.290634,9.705450
1422,311,Buy,GLE.PA,2017-05-25T22:00:00Z,2017-05-28T22:00:00Z,44.483780,44.826340,106.536160
1423,267,Sell,BNP.PA,2017-05-29T22:00:00Z,2017-05-30T22:00:00Z,60.243271,59.504440,197.267877
1424,313,Buy,GLE.PA,2017-05-29T22:00:00Z,2017-05-30T22:00:00Z,44.186287,44.049427,-42.837180
1425,267,Buy,BNP.PA,2017-05-31T22:00:00Z,2017-06-01T22:00:00Z,59.665470,60.053829,103.691853
1426,315,Sell,GLE.PA,2017-05-31T22:00:00Z,2017-06-01T22:00:00Z,44.493038,44.644054,-47.570040
1427,264,Buy,BNP.PA,2017-06-07T22:00:00Z,2017-06-08T22:00:00Z,60.356941,61.105247,197.552784
1428,311,Sell,GLE.PA,2017-06-07T22:00:00Z,2017-06-08T22:00:00Z,45.115978,45.304749,-58.707781
1429,272,Buy,BNP.PA,2017-06-14T22:00:00Z,2017-06-18T22:00:00Z,58.585636,59.731773,311.749264
1430,319,Sell,GLE.PA,2017-06-14T22:00:00Z,2017-06-18T22:00:00Z,43.860661,44.493038,-201.728263
1431,274,Buy,BNP.PA,2017-06-25T22:00:00Z,2017-06-26T22:00:00Z,58.348831,59.343414,272.515742
1432,318,Sell,GLE.PA,2017-06-25T22:00:00Z,2017-06-26T22:00:00Z,43.964485,44.644054,-216.102942
1433,263,Sell,BNP.PA,2017-06-27T22:00:00Z,2017-06-28T22:00:00Z,60.934746,60.593746,89.683000
1434,304,Buy,GLE.PA,2017-06-27T22:00:00Z,2017-06-28T22:00:00Z,45.743637,45.795551,15.781856
1435,270,Sell,BNP.PA,2017-06-29T22:00:00Z,2017-07-03T22:00:00Z,59.731773,61.266273,-414.315000
1436,311,Buy,GLE.PA,2017-06-29T22:00:00Z,2017-07-03T22:00:00Z,44.464722,45.847462,430.032140
1437,260,Buy,BNP.PA,2017-07-04T22:00:00Z,2017-07-06T22:00:00Z,61.067356,62.061935,258.590540
1438,304,Sell,GLE.PA,2017-07-04T22:00:00Z,2017-07-06T22:00:00Z,46.248596,46.649731,-121.945040
1439,258,Sell,BNP.PA,2017-07-09T22:00:00Z,2017-07-16T22:00:00Z,62.099823,62.383995,-73.316376
1440,300,Buy,GLE.PA,2017-07-09T22:00:00Z,2017-07-16T22:00:00Z,46.423210,46.012634,-123.172800
1441,261,Buy,BNP.PA,2017-07-19T22:00:00Z,2017-07-27T22:00:00Z,60.896858,62.611324,447.475626
1442,309,Sell,GLE.PA,2017-07-19T22:00:00Z,2017-07-27T22:00:00Z,45.394413,47.149975,-542.468658
1443,253,Sell,BNP.PA,2017-07-31T22:00:00Z,2017-08-03T22:00:00Z,63.264912,64.524719,-318.731171
1444,294,Buy,GLE.PA,2017-07-31T22:00:00Z,2017-08-03T22:00:00Z,47.343460,47.031994,-91.571004
1445,262,Buy,BNP.PA,2017-08-22T22:00:00Z,2017-08-24T22:00:00Z,60.783188,60.830551,12.409106
1446,317,Sell,GLE.PA,2017-08-22T22:00:00Z,2017-08-24T22:00:00Z,44.327866,44.290108,11.969286
1447,267,Buy,BNP.PA,2017-08-29T22:00:00Z,2017-08-30T22:00:00Z,59.826496,60.536911,189.680805
1448,319,Sell,GLE.PA,2017-08-29T22:00:00Z,2017-08-30T22:00:00Z,43.888973,44.389214,-159.576879
1449,269,Buy,BNP.PA,2017-09-04T22:00:00Z,2017-09-06T22:00:00Z,59.371830,59.220276,-40.768026
1450,320,Sell,GLE.PA,2017-09-04T22:00:00Z,2017-09-06T22:00:00Z,43.671890,43.322666,111.751680
1451,255,Sell,BNP.PA,2017-09-12T22:00:00Z,2017-09-17T22:00:00Z,62.895493,62.715519,45.893370
1452,303,Buy,GLE.PA,2017-09-12T22:00:00Z,2017-09-17T22:00:00Z,45.795551,45.781391,-4.290480
1453,256,Sell,BNP.PA,2017-09-18T22:00:00Z,2017-09-20T22:00:00Z,62.677631,63.198605,-133.369344
1454,307,Buy,GLE.PA,2017-09-18T22:00:00Z,2017-09-20T22:00:00Z,45.233959,46.026791,243.399424
1455,250,Sell,BNP.PA,2017-09-26T22:00:00Z,2017-09-28T22:00:00Z,63.890072,64.647850,-189.444500
1456,303,Buy,GLE.PA,2017-09-26T22:00:00Z,2017-09-28T22:00:00Z,45.970161,46.753555,237.368382
1457,246,Sell,BNP.PA,2017-10-02T22:00:00Z,2017-10-03T22:00:00Z,64.894135,63.747993,281.950932
1458,299,Buy,GLE.PA,2017-10-02T22:00:00Z,2017-10-03T22:00:00Z,46.772434,46.258034,-153.805600
1459,247,Sell,BNP.PA,2017-10-04T22:00:00Z,2017-10-08T22:00:00Z,64.913071,64.373154,133.359499
1460,299,Buy,GLE.PA,2017-10-04T22:00:00Z,2017-10-08T22:00:00Z,46.465683,45.960724,-150.982741
1461,249,Buy,BNP.PA,2017-10-09T22:00:00Z,2017-10-12T22:00:00Z,63.842716,62.563969,-318.408003
1462,306,Sell,GLE.PA,2017-10-09T22:00:00Z,2017-10-12T22:00:00Z,45.889935,44.662930,375.463530
1463,251,Sell,BNP.PA,2017-10-17T22:00:00Z,2017-10-19T22:00:00Z,63.871132,64.458412,-147.407280
1464,307,Buy,GLE.PA,2017-10-17T22:00:00Z,2017-10-19T22:00:00Z,45.337784,45.889935,169.510357
1465,246,Buy,BNP.PA,2017-10-23T22:00:00Z,2017-10-25T22:00:00Z,64.486824,64.714157,55.923918
1466,305,Sell,GLE.PA,2017-10-23T22:00:00Z,2017-10-25T22:00:00Z,46.116459,45.922966,59.015365
1467,245,Sell,BNP.PA,2017-10-29T23:00:00Z,2017-10-30T23:00:00Z,65.244598,63.501717,427.005845
1468,305,Buy,GLE.PA,2017-10-29T23:00:00Z,2017-10-30T23:00:00Z,45.729481,45.115978,-187.118415
1469,253,Buy,BNP.PA,2017-10-31T23:00:00Z,2017-11-01T23:00:00Z,62.469242,62.687103,55.118833
1470,313,Sell,GLE.PA,2017-10-31T23:00:00Z,2017-11-01T23:00:00Z,45.115978,44.974403,44.312975
1471,261,Sell,BNP.PA,2017-11-02T23:00:00Z,2017-11-12T23:00:00Z,62.289272,60.840027,378.252945
1472,318,Buy,GLE.PA,2017-11-02T23:00:00Z,2017-11-12T23:00:00Z,43.133896,41.175407,-622.799502
1473,265,Sell,BNP.PA,2017-11-28T23:00:00Z,2017-11-30T23:00:00Z,60.896858,59.532856,361.460530
1474,341,Buy,GLE.PA,2017-11-28T23:00:00Z,2017-11-30T23:00:00Z,40.486401,39.603901,-300.932500
1475,267,Buy,BNP.PA,2017-12-06T23:00:00Z,2017-12-07T23:00:00Z,59.807552,61.607273,480.525507
1476,345,Sell,GLE.PA,2017-12-06T23:00:00Z,2017-12-07T23:00:00Z,40.538311,41.449127,-314.231520
1477,261,Buy,BNP.PA,2017-12-10T23:00:00Z,2017-12-14T23:00:00Z,61.057884,59.599163,-380.726181
1478,338,Sell,GLE.PA,2017-12-10T23:00:00Z,2017-12-14T23:00:00Z,41.477440,40.769554,239.265468
1479,267,Buy,BNP.PA,2017-12-18T23:00:00Z,2017-12-21T23:00:00Z,59.731773,59.627579,-27.819798
1480,339,Sell,GLE.PA,2017-12-18T23:00:00Z,2017-12-21T23:00:00Z,41.246197,41.014957,78.390360
1481,272,Buy,BNP.PA,2018-01-01T23:00:00Z,2018-01-02T23:00:00Z,58.812969,59.333939,141.703840
1482,342,Sell,GLE.PA,2018-01-01T23:00:00Z,2018-01-02T23:00:00Z,40.741238,40.934727,-66.173238
1483,263,Buy,BNP.PA,2018-01-04T23:00:00Z,2018-01-07T23:00:00Z,60.517967,61.095772,151.962715
1484,330,Sell,GLE.PA,2018-01-04T23:00:00Z,2018-01-07T23:00:00Z,42.543991,42.600620,-18.687570
1485,260,Sell,BNP.PA,2018-01-08T23:00:00Z,2018-01-15T23:00:00Z,61.976688,63.473301,-389.119380
1486,324,Buy,GLE.PA,2018-01-08T23:00:00Z,2018-01-15T23:00:00Z,42.638374,43.497276,278.284248
1487,254,Sell,BNP.PA,2018-01-17T23:00:00Z,2018-01-21T23:00:00Z,63.113350,63.984798,-221.347792
1488,326,Buy,GLE.PA,2018-01-17T23:00:00Z,2018-01-21T23:00:00Z,42.595901,43.417049,267.694248
1489,245,Buy,BNP.PA,2018-01-28T23:00:00Z,2018-01-31T23:00:00Z,64.742577,63.113350,-399.160615
1490,316,Sell,GLE.PA,2018-01-28T23:00:00Z,2018-01-31T23:00:00Z,44.549667,44.025833,165.531544
1491,264,Sell,BNP.PA,2018-02-06T23:00:00Z,2018-02-07T23:00:00Z,61.143135,61.019993,32.509488
1492,331,Buy,GLE.PA,2018-02-06T23:00:00Z,2018-02-07T23:00:00Z,41.779472,42.595901,270.237999
1493,268,Buy,BNP.PA,2018-02-12T23:00:00Z,2018-02-15T23:00:00Z,59.674942,61.237858,418.861488
1494,332,Sell,GLE.PA,2018-02-12T23:00:00Z,2018-02-15T23:00:00Z,42.048470,43.907852,-617.314824
1495,261,Sell,BNP.PA,2018-02-19T23:00:00Z,2018-02-20T23:00:00Z,61.645161,61.522018,32.140323
1496,317,Buy,GLE.PA,2018-02-19T23:00:00Z,2018-02-20T23:00:00Z,43.657734,43.799309,44.879275
1497,271,Buy,BNP.PA,2018-03-04T23:00:00Z,2018-03-07T23:00:00Z,58.784554,59.627579,228.459775
1498,329,Sell,GLE.PA,2018-03-04T23:00:00Z,2018-03-07T23:00:00Z,42.558147,43.558628,-329.158249
1499,276,Sell,BNP.PA,2018-03-14T23:00:00Z,2018-03-18T23:00:00Z,58.547749,58.471970,20.915004
1500,327,Buy,GLE.PA,2018-03-14T23:00:00Z,2018-03-18T23:00:00Z,42.251396,43.020634,251.540826
1501,284,Sell,BNP.PA,2018-03-27T22:00:00Z,2018-04-05T22:00:00Z,56.852222,57.373192,-147.955480
1502,333,Buy,GLE.PA,2018-03-27T22:00:00Z,2018-04-05T22:00:00Z,41.472721,42.020153,182.294856
1503,280,Sell,BNP.PA,2018-04-08T22:00:00Z,2018-04-15T22:00:00Z,57.647888,58.292000,-180.351360
1504,330,Buy,GLE.PA,2018-04-08T22:00:00Z,2018-04-15T22:00:00Z,41.765316,41.935207,56.064030
1505,265,Sell,BNP.PA,2018-04-22T22:00:00Z,2018-04-24T22:00:00Z,60.527443,60.148552,100.406115
1506,320,Buy,GLE.PA,2018-04-22T22:00:00Z,2018-04-24T22:00:00Z,43.417049,43.176369,-77.017600
1507,268,Sell,BNP.PA,2018-04-26T22:00:00Z,2018-05-02T22:00:00Z,60.214855,60.053829,43.154968
1508,323,Buy,GLE.PA,2018-04-26T22:00:00Z,2018-05-02T22:00:00Z,42.794109,42.378819,-134.138670
1509,275,Sell,BNP.PA,2018-05-03T22:00:00Z,2018-05-07T22:00:00Z,59.362354,58.689831,184.943825
1510,339,Buy,GLE.PA,2018-05-03T22:00:00Z,2018-05-07T22:00:00Z,40.189087,39.811546,-127.986399
1511,272,Sell,BNP.PA,2018-05-21T22:00:00Z,2018-05-22T22:00:00Z,59.390774,58.528805,234.455568
1512,350,Buy,GLE.PA,2018-05-21T22:00:00Z,2018-05-22T22:00:00Z,39.377377,38.914890,-161.870450
1513,283,Buy,BNP.PA,2018-05-27T22:00:00Z,2018-06-05T22:00:00Z,56.729080,53.689999,-860.059923
1514,365,Sell,GLE.PA,2018-05-27T22:00:00Z,2018-06-05T22:00:00Z,38.070145,37.205002,315.777195
1515,296,Sell,BNP.PA,2018-06-13T22:00:00Z,2018-06-18T22:00:00Z,54.840000,53.750000,322.640000
1516,366,Buy,GLE.PA,2018-06-13T22:00:00Z,2018-06-18T22:00:00Z,37.459999,36.485001,-356.849268
1517,301,Sell,BNP.PA,2018-06-21T22:00:00Z,2018-06-24T22:00:00Z,53.919998,52.869999,316.049699
1518,379,Buy,GLE.PA,2018-06-21T22:00:00Z,2018-06-24T22:00:00Z,36.220001,35.830002,-147.809621
1519,300,Sell,BNP.PA,2018-07-04T22:00:00Z,2018-07-05T22:00:00Z,54.139999,53.860001,83.999400
1520,373,Buy,GLE.PA,2018-07-04T22:00:00Z,2018-07-05T22:00:00Z,36.805000,36.720001,-31.704627
1521,307,Buy,BNP.PA,2018-07-10T22:00:00Z,2018-07-19T22:00:00Z,52.590000,51.700001,-273.229693
1522,382,Sell,GLE.PA,2018-07-10T22:00:00Z,2018-07-19T22:00:00Z,36.105000,36.005001,38.199618
1523,312,Sell,BNP.PA,2018-07-22T22:00:00Z,2018-07-24T22:00:00Z,52.119999,53.169998,-327.599688
1524,378,Buy,GLE.PA,2018-07-22T22:00:00Z,2018-07-24T22:00:00Z,36.195000,36.695000,189.000000
1525,302,Sell,BNP.PA,2018-07-25T22:00:00Z,2018-07-30T22:00:00Z,53.840000,55.669998,-552.659396
1526,372,Buy,GLE.PA,2018-07-25T22:00:00Z,2018-07-30T22:00:00Z,36.845001,38.110001,470.580000
1527,296,Buy,BNP.PA,2018-08-02T22:00:00Z,2018-08-06T22:00:00Z,54.419998,54.540001,35.520888
1528,371,Sell,GLE.PA,2018-08-02T22:00:00Z,2018-08-06T22:00:00Z,37.334999,37.514999,-66.780000
1529,307,Buy,BNP.PA,2018-08-09T22:00:00Z,2018-08-13T22:00:00Z,52.560001,51.860001,-214.900000
1530,381,Sell,GLE.PA,2018-08-09T22:00:00Z,2018-08-13T22:00:00Z,36.224998,35.544998,259.080000
1531,316,Buy,BNP.PA,2018-08-29T22:00:00Z,2018-09-05T22:00:00Z,51.299999,50.990002,-97.959052
1532,386,Sell,GLE.PA,2018-08-29T22:00:00Z,2018-09-05T22:00:00Z,35.605000,35.900002,-113.870772
1533,323,Sell,BNP.PA,2018-09-11T22:00:00Z,2018-09-16T22:00:00Z,50.599998,51.830002,-397.291292
1534,387,Buy,GLE.PA,2018-09-11T22:00:00Z,2018-09-16T22:00:00Z,35.165001,36.305000,441.179613
1535,299,Sell,BNP.PA,2018-09-19T22:00:00Z,2018-09-24T22:00:00Z,54.310001,54.680000,-110.629701
1536,362,Buy,GLE.PA,2018-09-19T22:00:00Z,2018-09-24T22:00:00Z,37.865002,38.070000,74.209276
1537,306,Buy,BNP.PA,2018-09-27T22:00:00Z,2018-10-08T22:00:00Z,52.709999,51.230000,-452.879694
1538,374,Sell,GLE.PA,2018-09-27T22:00:00Z,2018-10-08T22:00:00Z,36.970001,36.250000,269.280374
1539,322,Buy,BNP.PA,2018-10-10T22:00:00Z,2018-10-15T22:00:00Z,50.189999,49.720001,-151.339356
1540,383,Sell,GLE.PA,2018-10-10T22:00:00Z,2018-10-15T22:00:00Z,36.070000,35.410000,252.780000
1541,349,Sell,BNP.PA,2018-10-24T22:00:00Z,2018-10-29T23:00:00Z,47.154999,46.145000,352.489651
1542,411,Buy,GLE.PA,2018-10-24T22:00:00Z,2018-10-29T23:00:00Z,32.884998,32.110001,-318.523767
1543,353,Buy,BNP.PA,2018-10-30T23:00:00Z,2018-11-05T23:00:00Z,46.130001,46.430000,105.899647
1544,422,Sell,GLE.PA,2018-10-30T23:00:00Z,2018-11-05T23:00:00Z,32.480000,33.064999,-246.869578
1545,347,Buy,BNP.PA,2018-11-07T23:00:00Z,2018-11-13T23:00:00Z,46.799999,46.044998,-261.985347
1546,405,Sell,GLE.PA,2018-11-07T23:00:00Z,2018-11-13T23:00:00Z,33.869999,33.474998,159.975405
1547,362,Buy,BNP.PA,2018-11-15T23:00:00Z,2018-11-18T23:00:00Z,45.195000,45.285000,32.580000
1548,411,Sell,GLE.PA,2018-11-15T23:00:00Z,2018-11-18T23:00:00Z,33.095001,33.029999,26.715822
